theta
0.51983687
0.53390901
0.54166313
0.62073054
0.65991712
0.66649369
0.61433049
0.55712505
0.61151963
0.59855816
0.58647495
0.6085115
0.52882532
0.61576623
0.618124
0.47431421
0.70271451
0.71451936
0.74746014
0.7719035
0.7367136
0.67630128
0.57337368
0.60075123
0.5605758
0.56079794
0.5495047
0.64511651
0.59437435
0.51995557
0.52264538
0.50648487
0.67603044
0.67306071
0.70075502
0.38086307
0.57179623
0.5592965
0.6141963
0.60952501
0.65324297
0.53368574
0.45484671
0.48576062
0.46144386
0.70391298
0.64329151
0.64284284
0.57346051
0.60056163
0.56197755
0.56508858
0.55530185
0.5573024
0.67488501
0.66262346
0.67168417
0.56324002
0.62460099
0.57940261
0.59857043
0.59993343
0.62414096
0.59472101
0.54470713
0.51254412
0.51966435
0.50943452
0.6704136
0.61420179
0.53733694
0.53733694
0.58143621
0.61989116
0.6317676
0.55865886
0.55865886
0.47923144
0.50760439
0.49571864
0.60381864
0.6890606
0.71952738
0.74512189
0.75339253
0.71832582
0.68674807
0.57614318
0.47621459
0.46351251
0.54939366
0.5542616
0.63433285
0.31001099
0.32788255
0.35916313
0.62397511
0.5301405
0.63776305
0.63901457
0.63901457
0.58715627
0.62483077
0.550012
0.66554747
0.70040887
0.67094565
0.67980596
0.71789426
0.75017514
0.72800087
0.54258992
0.64098187
0.63572944
0.77932982
0.69810853
0.71783607
0.68853193
0.71704385
0.60522576
0.53607552
0.70750071
0.69576271
0.67813299
0.65637719
0.58929475
0.68617207
0.66806501
0.56575232
0.62375182
0.62034245
0.70785855
0.7242877
0.6072851
0.61611052
0.61764282
0.49185384
0.505667
0.52295655
0.56782618
0.68959078
0.69484526
0.56141887
0.52070337
0.46751661
0.46327503
0.48090908
0.4781579
0.59260451
0.64430341
0.66186096
0.53492102
0.49201061
0.50503548
0.60057487
0.58106426
0.56909571
0.58480472
0.61710087
0.64941279
0.57888037
0.61570927
0.62882931
0.63454808
0.60255403
0.59704214
0.70796331
0.56801641
0.56004592
0.66005558
0.73578313
0.59312329
0.61294493
0.56435214
0.59739396
0.69741619
0.72835698
0.73674525
0.73900885
0.73836055
0.63834804
0.65253542
0.59544871
0.41811037
0.5821072
0.63279225
0.58065916
0.68633352
0.69370918
0.66921917
0.65451563
0.6435218
0.62553811
0.52163819
0.51769802
0.66292037
0.65300238
0.59269461
0.70367882
0.69508393
0.6547926
0.6547926
0.6647526
0.65112982
0.57674142
0.5010855
0.58098166
0.56588196
0.56588196
0.58873558
0.62918263
0.62214546
0.49352785
0.48264875
0.67593087
0.54616676
0.63641188
0.5543375
0.55089437
0.60032631
0.58519367
0.60265506
0.58828113
0.60062007
0.49757066
0.47017597
0.48527863
0.60729312
0.72256405
0.75063664
0.57940557
0.61496542
0.59061759
0.60009476
0.58111133
0.60908804
0.57239588
0.56955947
0.61788919
0.59153459
0.5515964
0.48288338
0.503697
0.51172145
0.49200652
0.58180913
0.53377794
0.51418642
0.55773297
0.56586761
0.55358986
0.60592402
0.63131215
0.62036169
0.56368304
0.6154891
0.70493092
0.68060362
0.62365819
0.62862124
0.5685396
0.66119512
0.59571473
0.66676058
0.60294542
0.53354589
0.65209712
0.66058894
0.52379793
0.65454877
0.65472834
0.58423761
0.58244544
0.60602347
0.609194
0.57354576
0.66799541
0.64301802
0.64301802
0.71196778
0.68860476
0.69067558
0.7021541
0.70356171
0.70996708
0.67638973
0.67340353
0.68018205
0.67246425
0.66884974
0.68909207
0.70316546
0.70203971
0.68406618
0.7027916
0.71992869
0.38965716
0.37732027
0.51039158
0.63080655
0.56457557
0.63004182
0.62230982
0.66797208
0.51693223
0.56019753
0.63453453
0.61883711
0.59602611
0.53436133
0.61851878
0.53942365
0.60311816
0.61317618
0.45078565
0.4707477
0.66802138
0.68932725
0.67213817
0.60599532
0.54422359
0.54690896
0.40970618
0.55516741
0.61606356
0.57396517
0.67603684
0.69763356
0.68169904
0.68169904
0.71366156
0.68407465
0.57935688
0.62216002
0.66260707
0.67818852
0.69547933
0.67423986
0.70591488
0.52957654
0.50946404
0.56982109
0.56928603
0.55144437
0.63407599
0.63438729
0.58940727
0.60519059
0.58996447
0.40307723
0.45058451
0.45922155
0.58252708
0.49220647
0.5060589
0.56005136
0.59463579
0.57481832
0.57040001
0.66037956
0.5712257
0.47348546
0.46891337
0.44760971
0.57734232
0.60936726
0.66073296
0.67419124
0.69516635
0.70145972
0.72959678
0.72793303
0.71360132
0.66975702
0.53959666
0.64838391
0.55025658
0.58545076
0.58556285
0.60910891
0.61057638
0.57061501
0.60917912
0.50827916
0.64093735
0.51214444
0.52819377
0.70942246
0.5763612
0.57234883
0.51691817
0.63176407
0.62469236
0.64804114
0.53750305
0.54942045
0.54169102
0.70575406
0.63935825
0.57018988
0.56415898
0.49337905
0.51056688
0.47380244
0.47722041
0.47502985
0.62298711
0.58423212
0.64921048
0.53891538
0.48777601
0.58913675
0.66458497
0.66178126
0.64522726
0.66395554
0.63540126
0.6869042
0.67115127
0.68880061
0.5064878
0.64446506
0.66791023
0.67523173
0.62151365
0.4623808
0.61834692
0.57303262
0.62029603
0.66150358
0.57397788
0.64407684
0.63835893
0.5935205
0.58495198
0.55203324
0.62582392
0.61817248
0.56458718
0.56035129
0.62518582
0.54320584
0.66003363
0.67336969
0.61414158
0.51017571
0.51670043
0.50284665
0.59656741
0.58150068
0.71817976
0.71983333
0.49101798
0.47508325
0.47129068
0.48314143
0.69227148
0.67779696
0.67779696
0.70938148
0.67149219
0.56389484
0.60996629
0.56469894
0.67564891
0.55678074
0.56691
0.62434678
0.54910554
0.58973063
0.51598564
0.60247228
0.58980375
0.51741485
0.56419028
0.56338247
0.55961971
0.58042584
0.45422265
0.42196092
0.44622889
0.51959194
0.70893358
0.7371781
0.74022321
0.59854813
0.58724299
0.59697482
0.75105594
0.70427099
0.60387886
0.59863835
0.69261241
0.61009588
0.53079375
0.66524852
0.67538586
0.65222217
0.61248476
0.56143963
0.71706911
0.5094905
0.50314221
0.52142338
0.52556923
0.60159768
0.5066044
0.5436917
0.54956143
0.59132465
0.51215892
0.52130735
0.55215255
0.69441091
0.67938041
0.58032707
0.58269091
0.69051738
0.60416405
0.52687479
0.59061287
0.56504967
0.59255611
0.62682742
0.51514538
0.67084999
0.67084999
0.66238499
0.66565041
0.52137592
0.50987746
0.55011232
0.61601708
0.55352097
0.55289294
0.56110049
0.5497354
0.54515512
0.59140853
0.52889099
0.42276584
0.57388635
0.4166908
0.44260718
0.60940064
0.65713829
0.55468223
0.54448254
0.54510312
0.59187504
0.49981416
0.50645864
0.56443851
0.60076349
0.5638408
0.61737679
0.57669403
0.58246343
0.45810861
0.48718906
0.50537673
0.51715091
0.61503188
0.55163432
0.5543271
0.52604837
0.51170121
0.5057573
0.52971722
0.51394444
0.58693797
0.56545872
0.64963721
0.57145317
0.61418332
0.55791923
0.4585181
0.45487627
0.49485572
0.48685505
0.48535527
0.60525303
0.60592444
0.60556744
0.58776936
0.63532411
0.63851511
0.65297909
0.6473317
0.64839768
0.49215934
0.50522893
0.49774297
0.59365032
0.60433196
0.54301284
0.61987087
0.61612979
0.71712553
0.68834965
0.70404057
0.47140339
0.50561549
0.59774891
0.58457967
0.63333896
0.58330216
0.58488277
0.58582459
0.58200946
0.52823321
0.53262323
0.59960025
0.57260114
0.51786358
0.55406886
0.40972514
0.35785307
0.36472778
0.41179861
0.40129957
0.66243958
0.7085574
0.65282202
0.64407231
0.63053952
0.63996698
0.57967489
0.65921643
0.6590448
0.64836971
0.60568447
0.58481588
0.51120035
0.55989811
0.59093639
0.69757344
0.56060022
0.65281183
0.64385031
0.61344872
0.6106729
0.51349396
0.55976212
0.62654474
0.61961354
0.59791705
0.70729935
0.68540663
0.65679947
0.48074126
0.67150188
0.5482152
0.61594182
0.57655143
0.56654999
0.55493367
0.61817206
0.62161649
0.57503525
0.66193152
0.68001915
0.59301628
0.5438671
0.55950815
0.40723824
0.411155
0.54866811
0.5400809
0.38918849
0.39598368
0.41997748
0.41445382
0.53639094
0.56776024
0.62571587
0.61675981
0.63007895
0.60042661
0.58412767
0.67832574
0.70211444
0.6916537
0.68139977
0.68211195
0.65991043
0.61770637
0.53926412
0.5432337
0.52912447
0.60608746
0.64905141
0.66452875
0.6740598
0.62107473
0.58093758
0.62293651
0.63513482
0.6316855
0.5831817
0.57827083
0.61616617
0.5824543
0.61011401
0.56960555
0.57463433
0.67877699
0.58003355
0.52402229
0.5061974
0.66902697
0.66242492
0.52527623
0.51352733
0.45335719
0.43070573
0.46479572
0.70603041
0.58407606
0.47261829
0.45109108
0.45109108
0.47710661
0.49273856
0.64094191
0.6304239
0.53488483
0.5155966
0.5155966
0.50718992
0.49544482
0.52292498
0.44170022
0.47244344
0.45374289
0.45147697
0.49094465
0.59857005
0.57395355
0.61730729
0.61851508
0.62013601
0.57381837
0.53241628
0.6429328
0.65025668
0.59551265
0.58953757
0.62780428
0.71056227
0.55224565
0.60220583
0.52665202
0.66757017
0.68081173
0.67522385
0.54348056
0.64034525
0.54898768
0.51157366
0.51157366
0.49266245
0.62655314
0.52528426
0.54612172
0.53253153
0.50936877
0.51964264
0.50644912
0.71406661
0.68114563
0.68752603
0.64586927
0.64879158
0.54637037
0.53721326
0.45826329
0.45939033
0.58762582
0.59600498
0.59888691
0.56629708
0.57497389
0.56714158
0.49609553
0.59523352
0.62270045
0.67789398
0.67330558
0.70784995
0.65658784
0.56398848
0.59910804
0.5636628
0.54780627
0.6619117
0.56472668
0.56287717
0.69079274
0.67046414
0.68208195
0.69597878
0.56821365
0.57394226
0.50265064
0.49124387
0.48512922
0.59558541
0.46278991
0.46138981
0.68340824
0.51491404
0.584836
0.51925854
0.4921167
0.58957257
0.62946373
0.57843242
0.69815449
0.71686104
0.75275843
0.52703298
0.5420333
0.77397718
0.70301966
0.49925152
0.53046322
0.56125548
0.56613449
0.62284204
0.543601
0.60023065
0.54511882
0.54511882
0.6276442
0.52726118
0.48021837
0.50223956
0.53887323
0.60183202
0.67998626
0.6110224
0.56006999
0.6798499
0.6510326
0.60516753
0.60139121
0.60139121
0.60139121
0.59175153
0.59526525
0.64528098
0.65612654
0.53851812
0.49600607
0.50854727
0.61085537
0.62182093
0.53556603
0.57961165
0.6312384
0.6237645
0.56082156
0.70440388
0.60298242
0.6656884
0.52556955
0.66551034
0.71263421
0.71411588
0.53992895
0.61163651
0.50738764
0.63609294
0.4290601
0.39358579
0.41863368
0.4355689
0.6023274
0.62855171
0.6091138
0.53965874
0.57253081
0.61886968
0.67803404
0.73733676
0.55704883
0.65734737
0.65401017
0.74186401
0.69783814
0.53971093
0.66782532
0.43101265
0.35717302
0.40858083
0.47338523
0.58178936
0.45273387
0.56439548
0.54787831
0.6076898
0.63890951
0.63494626
0.65608186
0.67051296
0.66519433
0.64904512
0.67145589
0.68446315
0.55930734
0.64266428
0.54150079
0.56382605
0.50628115
0.55419074
0.5344097
0.60646107
0.49199731
0.64218886
0.3696207
0.43876734
0.41654081
0.62219678
0.57044067
0.56601921
0.752414
0.6981187
0.62907253
0.65536857
0.6660019
0.67392229
0.66532444
0.55431395
0.61505884
0.50197202
0.57773904
0.61460265
0.57206417
0.46031539
0.43563077
0.61733948
0.5953381
0.45299874
0.39403744
0.55504445
0.55504445
0.67707462
0.506519
0.48811
0.51382492
0.54860061
0.4477764
0.62270823
0.6369126
0.64614802
0.65545238
0.63366382
0.62527372
0.62527372
0.42399373
0.43787263
0.37417672
0.38961432
0.37730887
0.43714484
0.43854282
0.4471892
0.5061102
0.51546064
0.48582154
0.66600243
0.5596365
0.6705281
0.56962821
0.62510778
0.65074368
0.67767845
0.73583665
0.53144591
0.60324092
0.52304421
0.54252851
0.57633741
0.56550326
0.51615472
0.51654583
0.32146447
0.38530016
0.64329297
0.54750856
0.60988431
0.61181041
0.48971453
0.42931612
0.64194732
0.5116131
0.54212659
0.54212659
0.53412996
0.40801345
0.59311471
0.73930517
0.56217589
0.65124449
0.68704014
0.73985397
0.75275911
0.6442621
0.48723226
0.60249325
0.67120884
0.60960158
0.62024394
0.68011951
0.73453296
0.62781806
0.65589139
0.69469857
0.71915462
0.73659985
0.71479153
0.66414377
0.50767755
0.53649599
0.61709078
0.52303707
0.64179988
0.63106166
0.5254725
0.52783654
0.55259415
0.62743916
0.71299367
0.6046433
0.52673003
0.52943751
0.65366212
0.62875964
0.63808784
0.63808784
0.63808784
0.54471701
0.53645224
0.55015625
0.46580281
0.47589738
0.48064363
0.71677582
0.62625175
0.59333954
0.61616073
0.48254923
0.47297848
0.75976912
0.70850154
0.5555672
0.50435802
0.50226842
0.48222513
0.59435793
0.57042685
0.62100118
0.54243686
0.55232763
0.52379024
0.55213162
0.6359021
0.63120041
0.6149262
0.60996723
0.63257307
0.59188045
0.58536127
0.58729985
0.61285718
0.54726876
0.52748004
0.577739
0.61421875
0.5925074
0.58117344
0.6816396
0.6816396
0.71328803
0.56363607
0.68155995
0.73423498
0.73423498
0.71354627
0.66535402
0.67128833
0.55935347
0.54441308
0.63598956
0.52124054
0.54160725
0.46071234
0.57504126
0.56288782
0.54709257
0.51240364
0.64283067
0.62532105
0.4379572
0.47702914
0.56379668
0.62772082
0.73720957
0.5654402
0.64018353
0.60113521
0.56645956
0.49341207
0.51793128
0.645052
0.76326143
0.7359993
0.61143183
0.56872144
0.71393598
0.72635125
0.72635125
0.74456341
0.76404514
0.70481849
0.70401331
0.76474948
0.73637176
0.72964506
0.56817803
0.58311078
0.48072413
0.6961733
0.6961733
0.6794083
0.67800202
0.60589307
0.5738965
0.60899682
0.51916542
0.56003247
0.56003247
0.55398289
0.56113926
0.55002132
0.55002132
0.61663819
0.59971773
0.58746202
0.52193327
0.73972638
0.71018983
0.62189966
0.62745876
0.53048496
0.58887784
0.58627818
0.62728925
0.62213561
0.72934715
0.54091137
0.59888533
0.57452725
0.57289571
0.61854498
0.57621427
0.55381615
0.63998452
0.54400422
0.63743129
0.55236558
0.62057144
0.55279903
0.55918682
0.5454533
0.69450783
0.67709884
0.35323219
0.39651083
0.40793397
0.32563864
0.4971689
0.56359291
0.61256828
0.61256828
0.57983832
0.65169281
0.66782448
0.57992593
0.6551326
0.65185157
0.52234194
0.47412811
0.44727335
0.44094359
0.6161032
0.60880685
0.61415449
0.51322913
0.65619969
0.63539931
0.5565546
0.52975191
0.50546904
0.53728155
0.65365075
0.68004077
0.53970486
0.57685081
0.55347575
0.52460323
0.50988654
0.57864405
0.5696884
0.55046977
0.56775389
0.68191253
0.69312815
0.69312815
0.65110124
0.51349404
0.59117176
0.58899212
0.60338294
0.57594089
0.59820696
0.70407492
0.73314015
0.71035328
0.742645
0.742645
0.57127881
0.56797451
0.61299728
0.51595754
0.59737705
0.59362871
0.6200847
0.6407586
0.63093779
0.59133911
0.55328514
0.58279292
0.60953147
0.49824269
0.50497858
0.68362899
0.60476968
0.56127553
0.61388505
0.61898474
0.60912419
0.53243186
0.72352968
0.66361475
0.63905174
0.67744948
0.67172156
0.67721183
0.70436147
0.70436147
0.5895178
0.68739408
0.70737478
0.75110694
0.51952538
0.53652868
0.56900475
0.55325705
0.55325705
0.62904734
0.50742668
0.51910583
0.64858684
0.65285914
0.64083373
0.52313443
0.66425931
0.65527984
0.68132994
0.705889
0.6142626
0.38210232
0.51797385
0.52170427
0.64121281
0.6685937
0.52118405
0.53072571
0.49150934
0.5007747
0.46502469
0.49212662
0.49730564
0.75099277
0.71631868
0.57897205
0.64414919
0.67034705
0.67034705
0.6359497
0.63142838
0.60961724
0.62142669
0.64100041
0.64735005
0.66119706
0.53043732
0.52802597
0.62660552
0.64632024
0.61317079
0.6057612
0.67483128
0.65970683
0.52485471
0.44316759
0.44316759
0.54569235
0.55824255
0.51641504
0.51641504
0.46345346
0.65687982
0.65687982
0.6595606
0.6468401
0.55002173
0.40537151
0.43445443
0.5683856
0.49867878
0.60610884
0.59162811
0.44496341
0.54788326
0.64324834
0.54728118
0.54337852
0.51868892
0.54207097
0.54186148
0.59942916
0.59290298
0.61062157
0.58291379
0.51756045
0.55152615
0.60650382
0.6056661
0.60297008
0.72142046
0.57
0.57929698
0.6605367
0.65790673
0.57080586
0.57080586
0.57663007
0.56250886
0.45660836
0.41767222
0.54983922
0.58509704
0.57261242
0.57453751
0.65613441
0.51321215
0.48503583
0.51337088
0.51489997
0.54271074
0.67021633
0.54506985
0.55697118
0.4857723
0.54691942
0.56888689
0.709212
0.58954404
0.55814811
0.61798504
0.61715625
0.52785498
0.49591233
0.48485322
0.61565848
0.61299578
0.52067529
0.60986987
0.54200028
0.44798576
0.50278863
0.49599838
0.68783183
0.49150269
0.49947804
0.5192312
0.64670592
0.50971241
0.51505912
0.4786655
0.46063083
0.39264148
0.3878345
0.33794397
0.34502361
0.47440276
0.43577854
0.60868368
0.69658299
0.70719421
0.60187319
0.52891894
0.52891894
0.52466393
0.51555659
0.55064354
0.49813211
0.63215794
0.64077804
0.64077804
0.66150921
0.5631619
0.61160858
0.58588254
0.73098144
0.53421107
0.52058157
0.69076158
0.68523439
0.58969675
0.6886893
0.57390757
0.5896168
0.58575019
0.5581967
0.5581967
0.60361484
0.58229238
0.57245295
0.56514834
0.59939011
0.60078982
0.36993866
0.5458131
0.62465881
0.64095736
0.51149838
0.53209019
0.53209019
0.55471725
0.54234331
0.60182226
0.60812084
0.60723315
0.58446123
0.58686848
0.69519436
0.67677327
0.64111688
0.52843967
0.53858846
0.54530158
0.53892672
0.61437872
0.70750695
0.72186491
0.60881997
0.55414409
0.55414409
0.63140992
0.71013672
0.6856
0.65873109
0.69960866
0.69811343
0.69796855
0.69340785
0.59779143
0.57233688
0.56225984
0.54787127
0.53917138
0.58518491
0.68326098
0.74387154
0.72779525
0.71137141
0.70836443
0.74269259
0.67568016
0.54940775
0.64238554
0.65930073
0.56545658
0.48756425
0.47502752
0.43754436
0.4608754
0.50087561
0.56159248
0.63801029
0.4125795
0.46475566
0.66481112
0.61355801
0.61355801
0.57154976
0.50005339
0.50394524
0.68555148
0.72201003
0.68017029
0.67189519
0.64181035
0.5439174
0.5439174
0.60472843
0.55484406
0.56784337
0.6013968
0.56176133
0.5487955
0.62984457
0.49228827
0.61415328
0.59356793
0.59404644
0.52611755
0.63911606
0.53837396
0.52333108
0.59291827
0.57577657
0.58208869
0.5696975
0.57873866
0.56465013
0.60766102
0.58310934
0.53401185
0.50997457
0.62061343
0.63925792
0.66553939
0.61956099
0.57231433
0.62763262
0.61826307
0.50423512
0.57804958
0.60437384
0.58184096
0.60085529
0.59036443
0.59188767
0.63166481
0.63166481
0.6898313
0.65271619
0.67193352
0.6695112
0.51743829
0.62434584
0.6655871
0.6890224
0.67127145
0.50929241
0.6958142
0.66204589
0.53320152
0.58442355
0.60597407
0.58659059
0.58017588
0.60873346
0.59191479
0.61124255
0.62616197
0.64099705
0.64317552
0.59754669
0.46161579
0.46161579
0.44001129
0.46845795
0.63364698
0.62989023
0.56144877
0.55060263
0.5790121
0.57983895
0.59409
0.63212689
0.52835131
0.51569733
0.59933794
0.61015245
0.58189387
0.41941507
0.51848848
0.57793675
0.61350171
0.49483017
0.53855922
0.56403345
0.56403345
0.5931569
0.5159159
0.48957287
0.48128417
0.37905711
0.77111697
0.72469963
0.72469963
0.67828542
0.59484977
0.67693538
0.61056068
0.49863439
0.50270161
0.55498679
0.56055243
0.6325098
0.65546952
0.66834182
0.50247743
0.57874798
0.59434404
0.5956773
0.63117877
0.64525372
0.68895436
0.74377628
0.78830797
0.73327848
0.59877394
0.59369327
0.55686787
0.60152773
0.56353554
0.75262518
0.5437853
0.60650521
0.57218354
0.59575151
0.62926877
0.55346835
0.55144886
0.53553032
0.65561603
0.5290446
0.53411114
0.52209612
0.42850601
0.48462047
0.47987279
0.52307034
0.52955385
0.61304817
0.5788414
0.57866025
0.56691053
0.56187473
0.59848372
0.68499728
0.66800333
0.69520858
0.48123825
0.56971878
0.68510512
0.54649322
0.63747417
0.63747417
0.66261242
0.47528033
0.68464684
0.66223579
0.4493626
0.56554093
0.56673482
0.52436123
0.64701749
0.64701749
0.45617607
0.43510785
0.6211578
0.62180362
0.47849716
0.48035624
0.7903077
0.51510941
0.49949867
0.50138869
0.48565352
0.59443789
0.49655456
0.60007788
0.60007788
0.63360421
0.48841044
0.46443977
0.42020601
0.42982373
0.60826795
0.60826795
0.5345945
0.56889969
0.69911454
0.64989451
0.57966972
0.75957208
0.49093569
0.69560493
0.60284963
0.57311263
0.57311263
0.67520848
0.63971705
0.55110404
0.60434209
0.41607765
0.661163
0.661163
0.66428795
0.69181881
0.64769513
0.60189313
0.45073216
0.55513186
0.60445656
0.50351557
0.67806333
0.54427894
0.55189326
0.55189326
0.50192251
0.45922866
0.58297919
0.60083548
0.60083548
0.61411628
0.56669253
0.62671897
0.4945312
0.64682304
0.68207728
0.70336684
0.56399367
0.55307131
0.46252841
0.62613283
0.57738167
0.58480516
0.58480516
0.69321338
0.69321338
0.64749746
0.6168738
0.54796181
0.54796181
0.60106816
0.51100091
0.60311921
0.58458577
0.59708479
0.52220303
0.57645176
0.56941705
0.57671995
0.57671995
0.58805059
0.70811706
0.56924834
0.45037144
0.49491748
0.65199338
0.51516966
0.58360796
0.5183807
0.5083437
0.53385421
0.42977872
0.36276838
0.32362673
0.38605053
0.34167241
0.40853088
0.44297062
0.44111655
0.39912674
0.55454482
0.39550851
0.41721129
0.41661785
0.4159201
0.42017495
0.43749244
0.53705764
0.55278646
0.54162084
0.65099965
0.62908118
0.51849091
0.52440782
0.55178718
0.52907685
0.49899123
0.51213528
0.66530404
0.60938576
0.70238169
0.67024551
0.61704156
0.4992371
0.62888569
0.56514155
0.61975877
0.56738286
0.5991581
0.68422867
0.6895658
0.61085186
0.60705096
0.64517861
0.48528503
0.54080194
0.52789141
0.52011899
0.693805
0.6924037
0.67932645
0.52756936
0.59990575
0.60451729
0.68269971
0.60450506
0.65595081
0.65512528
0.44947531
0.43063432
0.71368521
0.46894193
0.61433168
0.53249125
0.54496271
0.66500666
0.54298146
0.58236593
0.66691024
0.71409429
0.74300773
0.71907524
0.71666956
0.69270051
0.68690977
0.70182559
0.72209306
0.62021229
0.55066514
0.55802627
0.48553116
0.60273009
0.53462286
0.54087846
0.54147057
0.56566786
0.61068658
0.65771802
0.54694127
0.48845141
0.47285203
0.45066854
0.41974723
0.56374289
0.44447542
0.47977484
0.47173003
0.66832407
0.47738449
0.4678297
0.43620971
0.44884081
0.41838814
0.43608541
0.42418744
0.43604447
0.58140372
0.54226175
0.38700551
0.35555024
0.6689365
0.6847516
0.57376247
0.53101335
0.64297115
0.44195605
0.58818631
0.58412126
0.59360739
0.60088339
0.66680011
0.66765491
0.68739026
0.57740387
0.62471102
0.63145824
0.60147335
0.54279771
0.52158005
0.52497371
0.51586111
0.65199288
0.66579774
0.66814008
0.66474483
0.64921487
0.56464492
0.5541077
0.45349015
0.44882549
0.50513506
0.58021671
0.64957997
0.65889898
0.66878697
0.61651833
0.62221319
0.54198917
0.62368945
0.58326611
0.6031829
0.56158241
0.57079895
0.60062246
0.56375931
0.56798381
0.55999963
0.55923104
0.73564792
0.73564792
0.48677856
0.50222171
0.51620817
0.58378682
0.55091057
0.57537663
0.66007272
0.62270604
0.515604
0.60726358
0.64228929
0.64031448
0.58075245
0.58192305
0.61384681
0.58294701
0.65294074
0.70005075
0.71543784
0.61644183
0.5590095
0.63403662
0.53731659
0.52653239
0.52454511
0.68209521
0.6838447
0.57817747
0.61648517
0.50062983
0.59231122
0.55796098
0.61896472
0.56971126
0.59718543
0.61929535
0.50114112
0.50312394
0.59131843
0.6797569
0.59643605
0.59330806
0.61170892
0.56849135
0.49277556
0.4911462
0.60361185
0.60361185
0.56430829
0.59390588
0.54656399
0.61079466
0.66638441
0.66547737
0.66457294
0.64864329
0.65189245
0.64352948
0.78495433
0.78060663
0.77241956
0.79528914
0.62879387
0.6387395
0.58954661
0.57050578
0.49208553
0.66055129
0.60563226
0.56146284
0.58146615
0.55391132
0.75510057
0.66186698
0.65748465
0.67881181
0.69045878
0.45625679
0.70616811
0.69412224
0.71755096
0.4780657
0.57810953
0.5800581
0.63009558
0.62729938
0.63478588
0.62867977
0.62132164
0.59428121
0.56424301
0.5545102
0.60066061
0.60896005
0.68348483
0.5366942
0.45156515
0.41740712
0.44367142
0.45082749
0.60877421
0.64760134
0.51386758
0.56828023
0.48811617
0.4932106
0.49795649
0.49616652
0.69002508
0.68559465
0.62404238
0.63263451
0.63188475
0.65004222
0.49942108
0.44823379
0.73160228
0.73160228
0.72834381
0.75669292
0.39453745
0.3999757
0.3785771
0.43632291
0.4408096
0.41213774
0.39717795
0.35148397
0.36913658
0.49786649
0.53814815
0.5467698
0.65974389
0.6769146
0.68475359
0.70370657
0.70981247
0.68416492
0.51832161
0.55199627
0.56256419
0.56719201
0.63167894
0.57155915
0.62969665
0.62998858
0.62773467
0.71280973
0.54835222
0.65034066
0.65735992
0.66605679
0.58471358
0.72034445
0.73917014
0.7169662
0.71979507
0.71457923
0.5325783
0.52866299
0.51446516
0.52006767
0.53276168
0.53219596
0.60747384
0.61648561
0.57331584
0.62843239
0.63430354
0.60076588
0.59024672
0.62734679
0.63732428
0.59225644
0.71527441
0.67464224
0.67498536
0.60912182
0.5450753
0.58416763
0.59535737
0.60623863
0.68198448
0.68549363
0.70079249
0.57322351
0.62057112
0.61903002
0.52848615
0.60776891
0.54117842
0.59389393
0.70686572
0.59055096
0.5754951
0.57121333
0.55439677
0.5499497
0.49468806
0.53918951
0.54272169
0.55248326
0.61884202
0.58412036
0.60469424
0.58401729
0.61072174
0.72225975
0.72840149
0.72111887
0.70854419
0.71000059
0.7584794
0.79028326
